Sample, Time, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ, GYRX, GYRY, GYRZ
0,45120.974000,-2.447,33.391,253.035,-36.234,-239.235,491.637,-0.500,0.760,0.780
1,45120.999000,-1.468,33.391,251.058,-35.281,-240.213,493.590,-1.500,0.760,-0.220
2,45121.24000,-0.489,33.391,253.035,-39.203,-241.146,494.645,0.500,1.760,-0.220
3,45121.39000,-0.489,33.391,252.046,-38.234,-238.251,493.640,-1.500,0.760,-1.220
4,45121.64000,-1.468,32.379,253.035,-34.293,-243.125,494.560,-0.500,0.760,0.780
5,45121.84000,-1.468,33.391,252.046,-36.303,-239.239,495.576,-0.500,0.760,-0.220
6,45121.106000,-1.468,32.379,254.023,-32.362,-242.176,495.509,-2.500,0.760,0.780
7,45121.136000,-1.468,33.391,252.046,-37.238,-240.195,493.624,0.500,-1.240,0.780
8,45121.151000,-0.489,33.391,251.058,-37.203,-242.129,492.642,-1.500,0.760,-0.220
9,45121.169000,0.489,33.391,253.035,-36.251,-241.171,493.608,-0.500,0.760,0.780
10,45121.191000,-1.468,33.391,253.035,-32.284,-243.140,491.571,0.500,0.760,-0.220
11,45121.214000,-0.489,32.379,254.023,-30.353,-244.127,493.507,-3.500,0.760,1.780
12,45121.236000,-1.468,33.391,253.035,-37.220,-242.130,493.626,-2.500,0.760,0.780
13,45121.274000,-0.489,33.391,253.035,-34.285,-242.157,493.574,0.500,0.760,-0.220
14,45121.304000,-1.468,33.391,253.035,-35.238,-239.243,490.635,-0.500,0.760,-0.220
15,45121.314000,0.489,34.403,253.035,-39.230,-240.179,495.629,-2.500,0.760,-0.220
16,45121.314000,-1.468,33.391,253.035,-29.392,-242.201,493.488,-1.500,1.760,0.780
17,45121.339000,-0.489,33.391,254.023,-35.228,-244.082,492.609,-1.500,0.760,-0.220
18,45121.356000,-3.426,33.391,251.058,-33.289,-242.165,492.572,-2.500,0.760,-0.220
19,45121.374000,-1.468,33.391,253.035,-34.267,-242.156,492.590,0.500,1.760,-0.220
20,45121.396000,-2.447,33.391,253.035,-35.281,-240.213,493.590,0.500,0.760,-0.220
21,45121.414000,-1.468,33.391,252.046,-37.195,-241.161,491.656,-1.500,-0.240,0.780
22,45121.439000,-1.468,33.391,252.046,-28.423,-241.243,493.470,-1.500,1.760,-0.220
23,45121.461000,-0.489,34.403,253.035,-35.351,-238.281,496.542,-0.500,0.760,-1.220
24,45121.479000,-1.468,33.391,253.035,-41.082,-244.027,491.728,-2.500,0.760,0.780
25,45121.501000,-2.447,33.391,253.035,-32.337,-241.207,493.539,-1.500,0.760,-1.220
